Year,Position,Player,Sum of Strokes,RoundNumber,HoleNumber
2000,2,"Els, Ernie",5,1,15
2000,2,"Els, Ernie",5,1,16
2000,2,"Els, Ernie",3,1,17
2000,2,"Els, Ernie",5,1,18
2000,2,"Els, Ernie",4,2,1
2000,2,"Els, Ernie",4,2,2
2000,2,"Els, Ernie",4,2,3
2000,2,"Els, Ernie",4,2,4
2000,2,"Els, Ernie",3,2,5
2000,2,"Els, Ernie",5,2,6
2000,2,"Els, Ernie",3,2,7
2000,2,"Els, Ernie",4,2,8
2000,2,"Els, Ernie",4,2,9
2000,2,"Els, Ernie",5,2,10
2000,2,"Els, Ernie",5,2,11
2000,2,"Els, Ernie",4,2,12
2000,2,"Els, Ernie",4,2,13
2000,2,"Els, Ernie",4,2,14
2000,2,"Els, Ernie",4,2,15
2000,2,"Els, Ernie",4,2,16
2000,2,"Els, Ernie",3,2,17
2000,2,"Els, Ernie",5,2,18
2000,2,"Els, Ernie",4,3,1
2000,2,"Els, Ernie",4,3,2
2000,2,"Els, Ernie",4,3,3
2000,2,"Els, Ernie",2,3,4
2000,2,"Els, Ernie",3,3,5
2000,2,"Els, Ernie",4,3,6
2000,2,"Els, Ernie",4,3,7
2000,2,"Els, Ernie",5,3,8
2000,2,"Els, Ernie",4,3,9
2000,2,"Els, Ernie",4,3,10
2000,2,"Els, Ernie",3,3,11
2000,2,"Els, Ernie",3,3,12
2000,2,"Els, Ernie",5,3,13
2000,2,"Els, Ernie",4,3,14
2000,2,"Els, Ernie",3,3,15
2000,2,"Els, Ernie",4,3,16
2000,2,"Els, Ernie",3,3,17
2000,2,"Els, Ernie",5,3,18
2000,2,"Els, Ernie",4,4,1
2000,2,"Els, Ernie",4,4,2
2000,2,"Els, Ernie",4,4,3
2000,2,"Els, Ernie",5,4,4
2000,2,"Els, Ernie",4,4,5
2000,2,"Els, Ernie",5,4,6
2000,2,"Els, Ernie",3,4,7
2000,2,"Els, Ernie",4,4,8
2000,2,"Els, Ernie",3,4,9
2000,2,"Els, Ernie",3,4,10
2000,2,"Els, Ernie",4,4,11
2000,2,"Els, Ernie",4,4,12
2000,2,"Els, Ernie",4,4,13
2000,2,"Els, Ernie",5,4,14
2000,2,"Els, Ernie",4,4,15
2000,2,"Els, Ernie",4,4,16
2000,2,"Els, Ernie",3,4,17
2000,2,"Els, Ernie",5,4,18
2000,2,"Jimenez, Miguel",4,1,1
2000,2,"Jimenez, Miguel",3,1,2
2000,2,"Jimenez, Miguel",3,1,3
2000,2,"Jimenez, Miguel",4,1,4
2000,2,"Jimenez, Miguel",2,1,5
2000,2,"Jimenez, Miguel",4,1,6
2000,2,"Jimenez, Miguel",2,1,7
2000,2,"Jimenez, Miguel",4,1,8
2000,2,"Jimenez, Miguel",5,1,9
2000,2,"Jimenez, Miguel",4,1,10
2000,2,"Jimenez, Miguel",3,1,11
2000,2,"Jimenez, Miguel",3,1,12
2000,2,"Jimenez, Miguel",4,1,13
2000,2,"Jimenez, Miguel",5,1,14
2000,2,"Jimenez, Miguel",5,1,15
2000,2,"Jimenez, Miguel",4,1,16
2000,2,"Jimenez, Miguel",3,1,17
2000,2,"Jimenez, Miguel",4,1,18
2000,2,"Jimenez, Miguel",4,2,1
2000,2,"Jimenez, Miguel",4,2,2
2000,2,"Jimenez, Miguel",4,2,3
2000,2,"Jimenez, Miguel",4,2,4
2000,2,"Jimenez, Miguel",3,2,5
2000,2,"Jimenez, Miguel",4,2,6
2000,2,"Jimenez, Miguel",3,2,7
2000,2,"Jimenez, Miguel",5,2,8
2000,2,"Jimenez, Miguel",4,2,9
2000,2,"Jimenez, Miguel",5,2,10
2000,2,"Jimenez, Miguel",5,2,11
2000,2,"Jimenez, Miguel",4,2,12
2000,2,"Jimenez, Miguel",4,2,13
2000,2,"Jimenez, Miguel",5,2,14
2000,2,"Jimenez, Miguel",4,2,15
2000,2,"Jimenez, Miguel",4,2,16
2000,2,"Jimenez, Miguel",4,2,17
2000,2,"Jimenez, Miguel",4,2,18
2000,2,"Jimenez, Miguel",5,3,1
2000,2,"Jimenez, Miguel",4,3,2
2000,2,"Jimenez, Miguel",4,3,3
2000,2,"Jimenez, Miguel",4,3,4
2000,2,"Jimenez, Miguel",4,3,5
2000,2,"Jimenez, Miguel",5,3,6
2000,2,"Jimenez, Miguel",3,3,7
2000,2,"Jimenez, Miguel",5,3,8
2000,2,"Jimenez, Miguel",4,3,9
2000,2,"Jimenez, Miguel",4,3,10
2000,2,"Jimenez, Miguel",4,3,11
2000,2,"Jimenez, Miguel",3,3,12
2000,2,"Jimenez, Miguel",4,3,13
2000,2,"Jimenez, Miguel",5,3,14
2000,2,"Jimenez, Miguel",4,3,15
2000,2,"Jimenez, Miguel",5,3,16
2000,2,"Jimenez, Miguel",4,3,17
2000,2,"Jimenez, Miguel",5,3,18
2000,2,"Jimenez, Miguel",3,4,1
2000,2,"Jimenez, Miguel",4,4,2
2000,2,"Jimenez, Miguel",4,4,3
2000,2,"Jimenez, Miguel",4,4,4
2000,2,"Jimenez, Miguel",2,4,5
2000,2,"Jimenez, Miguel",4,4,6
2000,2,"Jimenez, Miguel",3,4,7
2000,2,"Jimenez, Miguel",4,4,8
2000,2,"Jimenez, Miguel",5,4,9
2000,2,"Jimenez, Miguel",4,4,10
2000,2,"Jimenez, Miguel",4,4,11
2000,2,"Jimenez, Miguel",3,4,12
2000,2,"Jimenez, Miguel",4,4,13
2000,2,"Jimenez, Miguel",5,4,14
2000,2,"Jimenez, Miguel",4,4,15
2000,2,"Jimenez, Miguel",4,4,16
2000,2,"Jimenez, Miguel",4,4,17
2000,2,"Jimenez, Miguel",6,4,18
2000,4,"Huston, John",3,1,1
2000,4,"Huston, John",5,1,2
2000,4,"Huston, John",3,1,3
2000,4,"Huston, John",4,1,4
2000,4,"Huston, John",3,1,5
2000,4,"Huston, John",4,1,6
2000,4,"Huston, John",2,1,7
2000,4,"Huston, John",5,1,8
2000,4,"Huston, John",4,1,9
2000,4,"Huston, John",3,1,10
2000,4,"Huston, John",3,1,11
2000,4,"Huston, John",3,1,12
2000,4,"Huston, John",5,1,13
2000,4,"Huston, John",5,1,14
2000,4,"Huston, John",3,1,15
2000,4,"Huston, John",4,1,16
2000,4,"Huston, John",3,1,17
2000,4,"Huston, John",5,1,18
2000,4,"Huston, John",4,2,1
2000,4,"Huston, John",7,2,2
2000,4,"Huston, John",4,2,3
2000,4,"Huston, John",3,2,4
2000,4,"Huston, John",3,2,5
2000,4,"Huston, John",4,2,6
2000,4,"Huston, John",3,2,7
2000,4,"Huston, John",4,2,8
2000,4,"Huston, John",6,2,9
2000,4,"Huston, John",4,2,10
2000,4,"Huston, John",3,2,11
2000,4,"Huston, John",4,2,12
2000,4,"Huston, John",5,2,13
2000,4,"Huston, John",6,2,14
2000,4,"Huston, John",3,2,15
2000,4,"Huston, John",5,2,16
2000,4,"Huston, John",3,2,17
2000,4,"Huston, John",4,2,18
2000,4,"Huston, John",4,3,1
2000,4,"Huston, John",5,3,2
2000,4,"Huston, John",5,3,3
2000,4,"Huston, John",5,3,4
2000,4,"Huston, John",3,3,5
2000,4,"Huston, John",5,3,6
2000,4,"Huston, John",2,3,7
2000,4,"Huston, John",5,3,8
2000,4,"Huston, John",4,3,9
2000,4,"Huston, John",4,3,10
2000,4,"Huston, John",5,3,11
2000,4,"Huston, John",4,3,12
2000,4,"Huston, John",4,3,13
2000,4,"Huston, John",4,3,14
2000,4,"Huston, John",4,3,15
2000,4,"Huston, John",5,3,16
2000,4,"Huston, John",2,3,17
2000,4,"Huston, John",6,3,18
2000,4,"Huston, John",5,4,1
2000,4,"Huston, John",5,4,2
2000,4,"Huston, John",3,4,3
2000,4,"Huston, John",3,4,4
2000,4,"Huston, John",2,4,5
2000,4,"Huston, John",5,4,6
2000,4,"Huston, John",3,4,7
2000,4,"Huston, John",4,4,8
2000,4,"Huston, John",4,4,9
2000,4,"Huston, John",4,4,10
2000,4,"Huston, John",3,4,11
2000,4,"Huston, John",4,4,12
2000,4,"Huston, John",4,4,13
2000,4,"Huston, John",5,4,14
2000,4,"Huston, John",4,4,15
2000,4,"Huston, John",4,4,16
2000,4,"Huston, John",3,4,17
2000,4,"Huston, John",5,4,18
2000,5,"Harrington, Padraig",3,1,1
2000,5,"Harrington, Padraig",4,1,2
2000,5,"Harrington, Padraig",4,1,3
2000,5,"Harrington, Padraig",4,1,4
2000,5,"Harrington, Padraig",4,1,5
2000,5,"Harrington, Padraig",4,1,6
2000,5,"Harrington, Padraig",2,1,7
2000,5,"Harrington, Padraig",4,1,8
2000,5,"Harrington, Padraig",6,1,9
2000,5,"Harrington, Padraig",4,1,10
2000,5,"Harrington, Padraig",5,1,11
2000,5,"Harrington, Padraig",3,1,12
2000,5,"Harrington, Padraig",4,1,13
2000,5,"Harrington, Padraig",6,1,14
2000,5,"Harrington, Padraig",4,1,15
2000,5,"Harrington, Padraig",4,1,16
2000,5,"Harrington, Padraig",3,1,17
2000,5,"Harrington, Padraig",5,1,18
2000,5,"Harrington, Padraig",4,2,1
2000,5,"Harrington, Padraig",4,2,2
2000,5,"Harrington, Padraig",5,2,3
2000,5,"Harrington, Padraig",3,2,4
2000,5,"Harrington, Padraig",3,2,5
2000,5,"Harrington, Padraig",4,2,6
2000,5,"Harrington, Padraig",2,2,7
2000,5,"Harrington, Padraig",4,2,8
2000,5,"Harrington, Padraig",5,2,9
2000,5,"Harrington, Padraig",4,2,10
2000,5,"Harrington, Padraig",4,2,11
2000,5,"Harrington, Padraig",3,2,12
2000,5,"Harrington, Padraig",5,2,13
2000,5,"Harrington, Padraig",5,2,14
2000,5,"Harrington, Padraig",4,2,15
2000,5,"Harrington, Padraig",5,2,16
2000,5,"Harrington, Padraig",3,2,17
2000,5,"Harrington, Padraig",4,2,18
2000,5,"Harrington, Padraig",3,3,1
2000,5,"Harrington, Padraig",4,3,2
2000,5,"Harrington, Padraig",4,3,3
2000,5,"Harrington, Padraig",4,3,4
2000,5,"Harrington, Padraig",3,3,5
2000,5,"Harrington, Padraig",5,3,6
2000,5,"Harrington, Padraig",3,3,7
2000,5,"Harrington, Padraig",4,3,8
2000,5,"Harrington, Padraig",4,3,9
2000,5,"Harrington, Padraig",6,3,10
2000,5,"Harrington, Padraig",4,3,11
2000,5,"Harrington, Padraig",3,3,12
2000,5,"Harrington, Padraig",5,3,13
2000,5,"Harrington, Padraig",5,3,14
2000,5,"Harrington, Padraig",4,3,15
2000,5,"Harrington, Padraig",4,3,16
2000,5,"Harrington, Padraig",3,3,17
2000,5,"Harrington, Padraig",4,3,18
2000,5,"Harrington, Padraig",3,4,1
2000,5,"Harrington, Padraig",4,4,2
2000,5,"Harrington, Padraig",3,4,3
2000,5,"Harrington, Padraig",4,4,4
2000,5,"Harrington, Padraig",3,4,5
2000,5,"Harrington, Padraig",4,4,6
2000,5,"Harrington, Padraig",4,4,7
2000,5,"Harrington, Padraig",5,4,8
2000,5,"Harrington, Padraig",3,4,9
2000,5,"Harrington, Padraig",5,4,10
2000,5,"Harrington, Padraig",4,4,11
2000,5,"Harrington, Padraig",4,4,12
2000,5,"Harrington, Padraig",5,4,13
2000,5,"Harrington, Padraig",5,4,14
2000,5,"Harrington, Padraig",4,4,15
2000,5,"Harrington, Padraig",4,4,16
2000,5,"Harrington, Padraig",4,4,17
2000,5,"Harrington, Padraig",5,4,18
2000,5,"Westwood, Lee",4,1,1
2000,5,"Westwood, Lee",5,1,2
2000,5,"Westwood, Lee",3,1,3
2000,5,"Westwood, Lee",3,1,4
2000,5,"Westwood, Lee",5,1,5
2000,5,"Westwood, Lee",5,1,6
2000,5,"Westwood, Lee",3,1,7
2000,5,"Westwood, Lee",4,1,8
2000,5,"Westwood, Lee",4,1,9
2000,5,"Westwood, Lee",4,1,10
2000,5,"Westwood, Lee",4,1,11
2000,5,"Westwood, Lee",4,1,12
2000,5,"Westwood, Lee",3,1,13
2000,5,"Westwood, Lee",5,1,14
2000,5,"Westwood, Lee",4,1,15
2000,5,"Westwood, Lee",3,1,16
2000,5,"Westwood, Lee",3,1,17
2000,5,"Westwood, Lee",5,1,18
2000,5,"Westwood, Lee",4,2,1
2000,5,"Westwood, Lee",4,2,2
2000,5,"Westwood, Lee",5,2,3
2000,5,"Westwood, Lee",3,2,4
2000,5,"Westwood, Lee",4,2,5
2000,5,"Westwood, Lee",5,2,6
2000,5,"Westwood, Lee",2,2,7
2000,5,"Westwood, Lee",4,2,8
2000,5,"Westwood, Lee",4,2,9
2000,5,"Westwood, Lee",6,2,10
2000,5,"Westwood, Lee",4,2,11
2000,5,"Westwood, Lee",3,2,12
2000,5,"Westwood, Lee",5,2,13
2000,5,"Westwood, Lee",6,2,14
2000,5,"Westwood, Lee",3,2,15
2000,5,"Westwood, Lee",4,2,16
2000,5,"Westwood, Lee",2,2,17
2000,5,"Westwood, Lee",3,2,18
2000,5,"Westwood, Lee",4,3,1
2000,5,"Westwood, Lee",4,3,2
2000,5,"Westwood, Lee",5,3,3
2000,5,"Westwood, Lee",4,3,4
2000,5,"Westwood, Lee",2,3,5
2000,5,"Westwood, Lee",5,3,6
2000,5,"Westwood, Lee",3,3,7
2000,5,"Westwood, Lee",5,3,8
2000,5,"Westwood, Lee",5,3,9
2000,5,"Westwood, Lee",4,3,10
2000,5,"Westwood, Lee",4,3,11
2000,5,"Westwood, Lee",3,3,12
2000,5,"Westwood, Lee",5,3,13
2000,5,"Westwood, Lee",6,3,14
2000,5,"Westwood, Lee",4,3,15
2000,5,"Westwood, Lee",5,3,16
2000,5,"Westwood, Lee",4,3,17
2000,5,"Westwood, Lee",4,3,18
2000,5,"Westwood, Lee",4,4,1
2000,5,"Westwood, Lee",4,4,2
2000,5,"Westwood, Lee",3,4,3
2000,5,"Westwood, Lee",4,4,4
2000,5,"Westwood, Lee",3,4,5
2000,5,"Westwood, Lee",4,4,6
2000,5,"Westwood, Lee",3,4,7
2000,5,"Westwood, Lee",5,4,8
2000,5,"Westwood, Lee",4,4,9
2000,5,"Westwood, Lee",4,4,10
2000,5,"Westwood, Lee",3,4,11
2000,5,"Westwood, Lee",3,4,12
2000,5,"Westwood, Lee",4,4,13
2000,5,"Westwood, Lee",6,4,14
2000,5,"Westwood, Lee",4,4,15
2000,5,"Westwood, Lee",5,4,16
2000,5,"Westwood, Lee",3,4,17
2000,5,"Westwood, Lee",5,4,18
2000,7,"Faldo, Nick",5,1,1
2000,7,"Faldo, Nick",3,1,2
2000,7,"Faldo, Nick",3,1,3
2000,7,"Faldo, Nick",3,1,4
2000,7,"Faldo, Nick",4,1,5
2000,7,"Faldo, Nick",3,1,6
2000,7,"Faldo, Nick",3,1,7
2000,7,"Faldo, Nick",4,1,8
2000,7,"Faldo, Nick",5,1,9
2000,7,"Faldo, Nick",3,1,10
2000,7,"Faldo, Nick",3,1,11
2000,7,"Faldo, Nick",3,1,12
2000,7,"Faldo, Nick",4,1,13
2000,7,"Faldo, Nick",6,1,14
2000,7,"Faldo, Nick",4,1,15
2000,7,"Faldo, Nick",4,1,16
2000,7,"Faldo, Nick",5,1,17
2000,7,"Faldo, Nick",4,1,18
2000,7,"Faldo, Nick",4,2,1
2000,7,"Faldo, Nick",5,2,2
2000,7,"Faldo, Nick",4,2,3
2000,7,"Faldo, Nick",4,2,4
2000,7,"Faldo, Nick",4,2,5
2000,7,"Faldo, Nick",4,2,6
2000,7,"Faldo, Nick",2,2,7
2000,7,"Faldo, Nick",4,2,8
2000,7,"Faldo, Nick",5,2,9
2000,7,"Faldo, Nick",4,2,10
2000,7,"Faldo, Nick",3,2,11
2000,7,"Faldo, Nick",3,2,12
2000,7,"Faldo, Nick",4,2,13
2000,7,"Faldo, Nick",6,2,14
2000,7,"Faldo, Nick",4,2,15
2000,7,"Faldo, Nick",5,2,16
2000,7,"Faldo, Nick",4,2,17
2000,7,"Faldo, Nick",5,2,18
2000,7,"Faldo, Nick",4,3,1
2000,7,"Faldo, Nick",4,3,2
2000,7,"Faldo, Nick",4,3,3
2000,7,"Faldo, Nick",4,3,4
2000,7,"Faldo, Nick",3,3,5
2000,7,"Faldo, Nick",5,3,6
2000,7,"Faldo, Nick",4,3,7
2000,7,"Faldo, Nick",4,3,8
2000,7,"Faldo, Nick",5,3,9
2000,7,"Faldo, Nick",5,3,10
2000,7,"Faldo, Nick",5,3,11
2000,7,"Faldo, Nick",3,3,12
2000,7,"Faldo, Nick",4,3,13
2000,7,"Faldo, Nick",5,3,14
2000,7,"Faldo, Nick",5,3,15
2000,7,"Faldo, Nick",5,3,16
2000,7,"Faldo, Nick",3,3,17
2000,7,"Faldo, Nick",4,3,18
2000,7,"Faldo, Nick",4,4,1
2000,7,"Faldo, Nick",3,4,2
2000,7,"Faldo, Nick",4,4,3
2000,7,"Faldo, Nick",3,4,4
2000,7,"Faldo, Nick",3,4,5
2000,7,"Faldo, Nick",5,4,6
2000,7,"Faldo, Nick",3,4,7
2000,7,"Faldo, Nick",6,4,8
2000,7,"Faldo, Nick",4,4,9
2000,7,"Faldo, Nick",4,4,10
2000,7,"Faldo, Nick",4,4,11
2000,7,"Faldo, Nick",3,4,12
2000,7,"Faldo, Nick",3,4,13
2000,7,"Faldo, Nick",5,4,14
2000,7,"Faldo, Nick",4,4,15
2000,7,"Faldo, Nick",5,4,16
2000,7,"Faldo, Nick",3,4,17
2000,7,"Faldo, Nick",5,4,18
2000,8,"Cink, Stewart",6,1,1
2000,8,"Cink, Stewart",4,1,2
2000,8,"Cink, Stewart",4,1,3
2000,8,"Cink, Stewart",4,1,4
2000,8,"Cink, Stewart",3,1,5
2000,8,"Cink, Stewart",5,1,6
2000,8,"Cink, Stewart",4,1,7
2000,8,"Cink, Stewart",4,1,8
2000,8,"Cink, Stewart",4,1,9
2000,8,"Cink, Stewart",5,1,10
2000,8,"Cink, Stewart",4,1,11
2000,8,"Cink, Stewart",3,1,12
2000,8,"Cink, Stewart",4,1,13
2000,8,"Cink, Stewart",7,1,14
2000,8,"Cink, Stewart",4,1,15
2000,8,"Cink, Stewart",4,1,16
2000,8,"Cink, Stewart",3,1,17
2000,8,"Cink, Stewart",5,1,18
2000,8,"Cink, Stewart",4,2,1
2000,8,"Cink, Stewart",5,2,2
2000,8,"Cink, Stewart",4,2,3
2000,8,"Cink, Stewart",4,2,4
2000,8,"Cink, Stewart",3,2,5
2000,8,"Cink, Stewart",4,2,6
2000,8,"Cink, Stewart",2,2,7
2000,8,"Cink, Stewart",4,2,8
2000,8,"Cink, Stewart",5,2,9
2000,8,"Cink, Stewart",4,2,10
2000,8,"Cink, Stewart",4,2,11
2000,8,"Cink, Stewart",3,2,12
2000,8,"Cink, Stewart",4,2,13
2000,8,"Cink, Stewart",5,2,14
2000,8,"Cink, Stewart",4,2,15
2000,8,"Cink, Stewart",4,2,16
2000,8,"Cink, Stewart",4,2,17
2000,8,"Cink, Stewart",5,2,18
2000,8,"Cink, Stewart",4,3,1
2000,8,"Cink, Stewart",5,3,2
2000,8,"Cink, Stewart",4,3,3
2000,8,"Cink, Stewart",3,3,4
2000,8,"Cink, Stewart",3,3,5
2000,8,"Cink, Stewart",5,3,6
2000,8,"Cink, Stewart",3,3,7
2000,8,"Cink, Stewart",4,3,8
2000,8,"Cink, Stewart",4,3,9
2000,8,"Cink, Stewart",4,3,10
2000,8,"Cink, Stewart",5,3,11
2000,8,"Cink, Stewart",3,3,12
2000,8,"Cink, Stewart",4,3,13
2000,8,"Cink, Stewart",4,3,14
2000,8,"Cink, Stewart",4,3,15
2000,8,"Cink, Stewart",3,3,16
2000,8,"Cink, Stewart",5,3,17
2000,8,"Cink, Stewart",5,3,18
2000,8,"Cink, Stewart",4,4,1
2000,8,"Cink, Stewart",5,4,2
2000,8,"Cink, Stewart",3,4,3
2000,8,"Cink, Stewart",4,4,4
2000,8,"Cink, Stewart",3,4,5
2000,8,"Cink, Stewart",5,4,6
2000,8,"Cink, Stewart",2,4,7
2000,8,"Cink, Stewart",4,4,8
2000,8,"Cink, Stewart",4,4,9
2000,8,"Cink, Stewart",4,4,10
2000,8,"Cink, Stewart",4,4,11
2000,8,"Cink, Stewart",4,4,12
2000,8,"Cink, Stewart",4,4,13
2000,8,"Cink, Stewart",6,4,14
2000,8,"Cink, Stewart",4,4,15
2000,8,"Cink, Stewart",3,4,16
2000,8,"Cink, Stewart",2,4,17
2000,8,"Cink, Stewart",5,4,18
2000,8,"Duval, David",3,1,1
2000,8,"Duval, David",5,1,2
2000,8,"Duval, David",5,1,3
2000,8,"Duval, David",3,1,4
2000,8,"Duval, David",4,1,5
2000,8,"Duval, David",4,1,6
2000,8,"Duval, David",3,1,7
2000,8,"Duval, David",4,1,8
2000,8,"Duval, David",4,1,9
2000,8,"Duval, David",4,1,10
2000,8,"Duval, David",6,1,11
2000,8,"Duval, David",4,1,12
2000,8,"Duval, David",3,1,13
2000,8,"Duval, David",6,1,14
2000,8,"Duval, David",4,1,15
2000,8,"Duval, David",4,1,16
2000,8,"Duval, David",3,1,17
2000,8,"Duval, David",6,1,18
2000,8,"Duval, David",4,2,1
2000,8,"Duval, David",4,2,2
2000,8,"Duval, David",4,2,3
2000,8,"Duval, David",4,2,4
2000,8,"Duval, David",2,2,5
2000,8,"Duval, David",4,2,6
2000,8,"Duval, David",4,2,7
2000,8,"Duval, David",4,2,8
2000,8,"Duval, David",4,2,9
2000,8,"Duval, David",4,2,10
2000,8,"Duval, David",5,2,11
2000,8,"Duval, David",3,2,12
2000,8,"Duval, David",4,2,13
2000,8,"Duval, David",4,2,14
2000,8,"Duval, David",3,2,15
2000,8,"Duval, David",5,2,16
2000,8,"Duval, David",4,2,17
2000,8,"Duval, David",5,2,18
2000,8,"Duval, David",4,3,1
2000,8,"Duval, David",4,3,2
2000,8,"Duval, David",4,3,3
2000,8,"Duval, David",4,3,4
2000,8,"Duval, David",3,3,5
2000,8,"Duval, David",5,3,6
2000,8,"Duval, David",2,3,7
2000,8,"Duval, David",4,3,8
2000,8,"Duval, David",5,3,9
2000,8,"Duval, David",5,3,10
2000,8,"Duval, David",5,3,11
2000,8,"Duval, David",4,3,12
2000,8,"Duval, David",3,3,13
2000,8,"Duval, David",5,3,14
2000,8,"Duval, David",4,3,15
2000,8,"Duval, David",5,3,16
2000,8,"Duval, David",4,3,17
2000,8,"Duval, David",4,3,18
2000,8,"Duval, David",4,4,1
2000,8,"Duval, David",4,4,2
2000,8,"Duval, David",3,4,3
2000,8,"Duval, David",3,4,4
2000,8,"Duval, David",3,4,5
2000,8,"Duval, David",4,4,6
2000,8,"Duval, David",3,4,7
2000,8,"Duval, David",5,4,8
2000,8,"Duval, David",5,4,9
2000,8,"Duval, David",4,4,10
2000,8,"Duval, David",4,4,11
2000,8,"Duval, David",4,4,12
2000,8,"Duval, David",4,4,13
2000,8,"Duval, David",5,4,14
2000,8,"Duval, David",4,4,15
2000,8,"Duval, David",4,4,16
2000,8,"Duval, David",3,4,17
2000,8,"Duval, David",5,4,18
2000,8,"Roberts, Loren",3,1,1
2000,8,"Roberts, Loren",5,1,2
2000,8,"Roberts, Loren",4,1,3
2000,8,"Roberts, Loren",3,1,4
2000,8,"Roberts, Loren",3,1,5
2000,8,"Roberts, Loren",4,1,6
2000,8,"Roberts, Loren",2,1,7
2000,8,"Roberts, Loren",4,1,8
2000,8,"Roberts, Loren",5,1,9
2000,8,"Roberts, Loren",3,1,10
2000,8,"Roberts, Loren",4,1,11
2000,8,"Roberts, Loren",3,1,12
2000,8,"Roberts, Loren",4,1,13
2000,8,"Roberts, Loren",5,1,14
2000,8,"Roberts, Loren",4,1,15
2000,8,"Roberts, Loren",5,1,16
2000,8,"Roberts, Loren",3,1,17
2000,8,"Roberts, Loren",4,1,18
2000,8,"Roberts, Loren",3,2,1
2000,8,"Roberts, Loren",6,2,2
2000,8,"Roberts, Loren",5,2,3
2000,8,"Roberts, Loren",4,2,4
2000,8,"Roberts, Loren",3,2,5
2000,8,"Roberts, Loren",5,2,6
2000,8,"Roberts, Loren",3,2,7
2000,8,"Roberts, Loren",5,2,8
2000,8,"Roberts, Loren",5,2,9
2000,8,"Roberts, Loren",5,2,10
2000,8,"Roberts, Loren",4,2,11
2000,8,"Roberts, Loren",3,2,12
2000,8,"Roberts, Loren",4,2,13
2000,8,"Roberts, Loren",6,2,14
2000,8,"Roberts, Loren",3,2,15
2000,8,"Roberts, Loren",5,2,16
2000,8,"Roberts, Loren",4,2,17
2000,8,"Roberts, Loren",5,2,18
2000,8,"Roberts, Loren",4,3,1
2000,8,"Roberts, Loren",5,3,2
2000,8,"Roberts, Loren",4,3,3
2000,8,"Roberts, Loren",4,3,4
2000,8,"Roberts, Loren",3,3,5
2000,8,"Roberts, Loren",5,3,6
2000,8,"Roberts, Loren",3,3,7
2000,8,"Roberts, Loren",4,3,8
2000,8,"Roberts, Loren",5,3,9
2000,8,"Roberts, Loren",5,3,10
2000,8,"Roberts, Loren",4,3,11
2000,8,"Roberts, Loren",3,3,12
2000,8,"Roberts, Loren",4,3,13
2000,8,"Roberts, Loren",4,3,14
2000,8,"Roberts, Loren",4,3,15
2000,8,"Roberts, Loren",4,3,16
2000,8,"Roberts, Loren",4,3,17
2000,8,"Roberts, Loren",4,3,18
2000,8,"Roberts, Loren",4,4,1
2000,8,"Roberts, Loren",4,4,2
2000,8,"Roberts, Loren",4,4,3
2000,8,"Roberts, Loren",3,4,4
2000,8,"Roberts, Loren",4,4,5
2000,8,"Roberts, Loren",5,4,6
2000,8,"Roberts, Loren",2,4,7
2000,8,"Roberts, Loren",4,4,8
2000,8,"Roberts, Loren",6,4,9
2000,8,"Roberts, Loren",5,4,10
2000,8,"Roberts, Loren",4,4,11
2000,8,"Roberts, Loren",3,4,12
2000,8,"Roberts, Loren",4,4,13
2000,8,"Roberts, Loren",5,4,14
2000,8,"Roberts, Loren",4,4,15
2000,8,"Roberts, Loren",3,4,16
2000,8,"Roberts, Loren",3,4,17
2000,8,"Roberts, Loren",5,4,18
2000,8,"Singh, Vijay",4,1,1
2000,8,"Singh, Vijay",4,1,2
2000,8,"Singh, Vijay",5,1,3
2000,8,"Singh, Vijay",4,1,4
2000,8,"Singh, Vijay",4,1,5
2000,8,"Singh, Vijay",4,1,6
2000,8,"Singh, Vijay",2,1,7
2000,8,"Singh, Vijay",4,1,8
2000,8,"Singh, Vijay",5,1,9
2000,8,"Singh, Vijay",3,1,10
2000,8,"Singh, Vijay",5,1,11
2000,8,"Singh, Vijay",3,1,12
2000,8,"Singh, Vijay",4,1,13
2000,8,"Singh, Vijay",5,1,14
2000,8,"Singh, Vijay",4,1,15
2000,8,"Singh, Vijay",3,1,16
2000,8,"Singh, Vijay",3,1,17
2000,8,"Singh, Vijay",4,1,18
2000,8,"Singh, Vijay",4,2,1
2000,8,"Singh, Vijay",4,2,2
2000,8,"Singh, Vijay",4,2,3
2000,8,"Singh, Vijay",4,2,4
2000,8,"Singh, Vijay",3,2,5
2000,8,"Singh, Vijay",5,2,6
2000,8,"Singh, Vijay",3,2,7
2000,8,"Singh, Vijay",4,2,8
2000,8,"Singh, Vijay",3,2,9
2000,8,"Singh, Vijay",5,2,10
2000,8,"Singh, Vijay",5,2,11
2000,8,"Singh, Vijay",3,2,12
2000,8,"Singh, Vijay",4,2,13
2000,8,"Singh, Vijay",5,2,14
2000,8,"Singh, Vijay",4,2,15
2000,8,"Singh, Vijay",4,2,16
2000,8,"Singh, Vijay",4,2,17
2000,8,"Singh, Vijay",5,2,18
2000,8,"Singh, Vijay",4,3,1
2000,8,"Singh, Vijay",5,3,2
2000,8,"Singh, Vijay",4,3,3
2000,8,"Singh, Vijay",6,3,4
2000,8,"Singh, Vijay",4,3,5
2000,8,"Singh, Vijay",4,3,6
2000,8,"Singh, Vijay",3,3,7
2000,8,"Singh, Vijay",5,3,8
